time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/fps,train/clip_fraction,train/entropy_loss,train/std,train/approx_kl,train/learning_rate,train/value_loss,train/explained_variance,train/loss,train/n_updates,train/policy_gradient_loss,train/clip_range,eval/mean_ep_length,eval/mean_reward
47750,9502720,7.9771884900000005,317.07,464,199,,,,,,,,,,,,,
47805,9523200,7.97021593,316.8,465,199,0.534365234375,-5.133029470443725,1.360221266746521,0.0010145772,1e-05,0.0007460248451388907,0.9982522130012512,-0.002757083158940077,2320,0.0015209391616917856,0.015,,
47858,9543680,7.8655206699999995,311.4,466,199,0.5397265625,-5.135877590179444,1.36152982711792,0.0010150692,1e-05,0.000929504981613718,0.9981600642204285,-0.00042247003875672817,2325,0.0008253855344446492,0.015,,
,9550000,,,,,0.51388671875,-5.1383497786521914,1.3625116348266602,0.00097115635,1e-05,0.0008142387802217854,0.9983892440795898,-0.005935827735811472,2330,8.129417978125275e-05,0.015,373.0,9.053916
47921,9564160,7.978864740000001,317.11,467,199,,,,,,,,,,,,,
47974,9584640,8.076648590000001,322.21,468,199,0.505869140625,-5.141015360355377,1.3639267683029175,0.0008705716,1e-05,0.0003265701904456364,0.9994745850563049,-0.005383105017244816,2335,-2.7583734517975245e-05,0.015,,
,9600000,,,,,0.51392578125,-5.143902159929276,1.3652124404907227,0.0009958951,1e-05,0.0002988618275776389,0.9995319247245789,-0.005662750918418169,2340,-0.001029369678490184,0.015,339.0,8.390056
48032,9605120,8.194096709999998,328.35,469,199,,,,,,,,,,,,,
48085,9625600,8.07492901,322.23,470,200,0.505947265625,-5.146699962615966,1.3664045333862305,0.0008756373,1e-05,0.0003072040633560391,0.9995315074920654,-0.004859719425439835,2345,-0.0012757478988351069,0.015,,
48141,9646080,8.003413040000002,318.46,471,200,0.525,-5.149494327306748,1.3677424192428589,0.0009943751,1e-05,0.0006174251992706559,0.9987845420837402,-0.005343574099242687,2350,0.00012730527616440667,0.015,,
,9650000,,,,,0.526630859375,-5.152819193601609,1.3694883584976196,0.0010567505,1e-05,0.0006191377027789713,0.998563826084137,-0.0060969628393650055,2355,0.0008360515905769716,0.015,327.0,8.14243
48198,9666560,8.01360019,319.06,472,200,,,,,,,,,,,,,
48251,9687040,8.054232439999998,320.99,473,200,0.524619140625,-5.15616317152977,1.3706293106079102,0.00096295105,1e-05,0.0005144606216344982,0.998911440372467,-0.001317269867286086,2360,-0.0003949046083835128,0.015,,
,9700000,,,,,0.5390625,-5.159066723585129,1.3722223043441772,0.0010539517,1e-05,0.0003364892188619706,0.9994864463806152,-0.004539636895060539,2365,7.161400984841749e-05,0.015,332.0,8.243328
48309,9707520,8.02529782,319.68,474,200,,,,,,,,,,,,,
48361,9728000,8.027438819999999,319.66,475,201,0.556611328125,-5.162261037826538,1.3735040426254272,0.0011294435,1e-05,0.0003649844399478752,0.9994054436683655,-0.0032182384748011827,2370,0.00041048199037504676,0.015,,
48415,9748480,8.024183840000001,319.46,476,201,0.53744140625,-5.165003749132157,1.3749600648880005,0.001078937,1e-05,0.00030657274266559397,0.9995443224906921,-0.0029403616208583117,2375,0.0003023018201747618,0.015,,
,9750000,,,,,0.521416015625,-5.167901109457016,1.376265525817871,0.0010280672,1e-05,0.0004150802553704125,0.9992696046829224,-0.0014461069367825985,2380,-3.400024581424077e-05,0.015,422.0,10.023493
48473,9768960,8.07052938,321.8,477,201,,,,,,,,,,,,,
48526,9789440,8.02321631,319.41,478,201,0.5099609375,-5.17074430346489,1.3776559829711914,0.0009480806,1e-05,0.0002718823256873293,0.9995884895324707,-0.005831645801663399,2385,-0.0011080989506808692,0.015,,
,9800000,,,,,0.547802734375,-5.17393522977829,1.3791931867599487,0.0010750958,1e-05,0.000540863211681426,0.9986968636512756,-0.0012616285821422935,2390,0.001452404992251104,0.015,328.0,8.148115
48584,9809920,7.876951790000001,312.26,479,201,,,,,,,,,,,,,
48640,9830400,8.017572289999999,319.15,480,202,0.559697265625,-5.176747305393219,1.380178451538086,0.0011524148,1e-05,0.0012476479674660367,0.9974387288093567,-0.0046730563044548035,2395,0.002690795758371678,0.015,,
,9850000,,,,,0.517275390625,-5.17945949792862,1.3816419839859009,0.0009802725,1e-05,0.000337357701282599,0.999489426612854,-0.005483096465468407,2400,-0.00031708151856946643,0.015,339.0,8.391909
48697,9850880,7.973568200000001,316.81,481,202,,,,,,,,,,,,,
48751,9871360,8.05069702,320.88,482,202,0.529892578125,-5.182499941587448,1.382897973060608,0.0010116264,1e-05,0.00039725639591779325,0.9993206262588501,-0.004240800626575947,2405,0.0006127863855545001,0.015,,
48804,9891840,8.00399105,318.44,483,202,0.5454296875,-5.185064209699631,1.384074330329895,0.0011847515,1e-05,0.0003006441964316764,0.9995384216308594,-0.0059868935495615005,2410,0.00021120239465744818,0.015,,
,9900000,,,,,0.5262890625,-5.1886213791370395,1.3861180543899536,0.00090201164,1e-05,0.0005341363733168691,0.9989320039749146,-0.00046059140004217625,2415,0.001475229345523985,0.015,295.0,7.543133
48861,9912320,7.99650414,318.07,484,202,,,,,,,,,,,,,
48914,9932800,8.061486499999999,321.44,485,203,0.51119140625,-5.1922227478027345,1.387452244758606,0.0009911604,1e-05,0.00036610445131373125,0.9993894696235657,-0.0037136427126824856,2420,0.0013675830853208026,0.015,,
,9950000,,,,,0.523388671875,-5.195414065122605,1.3891013860702515,0.0010834973,1e-05,0.0002998257689614547,0.9995585083961487,-0.004708685912191868,2425,0.000312499204701453,0.015,377.0,9.187682
48971,9953280,8.010476390000001,318.96,486,203,,,,,,,,,,,,,
49023,9973760,7.94202639,315.49,487,203,0.5182421875,-5.199539768695831,1.3910799026489258,0.0009360366,1e-05,0.000333678421084187,0.9994370341300964,-0.00339968572370708,2430,0.001570541578803386,0.015,,
49077,9994240,8.04090804,320.54,488,203,0.537509765625,-5.2031567466259006,1.3924003839492798,0.0011585386,1e-05,0.00076666942321026,0.9983183741569519,-0.0026298281736671925,2435,0.001246971073505847,0.015,,
,10000000,,,,,0.549755859375,-5.205729846954346,1.393623948097229,0.0011401123,1e-05,0.0007436671645700699,0.9981955885887146,-0.007083988282829523,2440,0.00013039877580013127,0.015,378.0,9.198632
49135,10014720,8.04532433,320.66,489,203,,,,,,,,,,,,,
